brand,borough,name,formatted_address,lat,lng,postcode
Costa Coffee,City of London,Costa Coffee,"126 Whitechapel High St, Aldgate, London E1 7PU, United Kingdom",51.515033,-0.072946,E1 7PT
Costa Coffee,City of London,Costa Coffee,"UE, 7 More London Pl, Tooley St, PI SE1 2AF, United Kingdom",51.504211,-0.081485,SE1 2AF
Costa Coffee,City of London,Costa Coffee,"1 Aldgate, London EC3N 1RE, United Kingdom",51.51320700000000,-0.07715800000000000,EC3N 1RE
Costa Coffee,City of London,Costa Coffee,"Tower Thistle Hotel London, St Katharine's Way, London E1W 1LD, United Kingdom",51.50673,-0.07330000000000000,E1W 1LD
Costa Coffee,City of London,Costa Coffee,"68 Goswell Rd., London EC1M 7AD, United Kingdom",51.52327,-0.09815,EC1M 7AD
Costa Coffee,City of London,Costa Coffee,"3 Southwark St, London SE1 1RQ, United Kingdom",51.504646,-0.09084500000000000,SE1 1RQ
Costa Coffee,City of London,Costa Coffee,"Unit RS370, 15 Cabot Sq, London E14 4QT, United Kingdom",51.505306,-0.022153,E14 4QT
Costa Coffee,City of London,Costa,"London WC2N 5NG, United Kingdom",51.508033,-0.125299,WC2N 5HS
Costa Coffee,City of London,Costa Coffee,"Queen Mary Innovation Centre, London E1 2AX, United Kingdom",51.516321,-0.061815,E1 2AX
Costa Coffee,City of London,Costa Coffee,"Unit 20-21, Hay’s Galleria, Counter St, London SE1 2HD, United Kingdom",51.505823,-0.08325700000000000,SE1 2HD
Costa Coffee,City of London,Costa Coffee,"111 Guilford St, London WC1N 1DP, United Kingdom",51.52573,-0.116152,WC1X 0HD
Costa Coffee,City of London,Costa Coffee,"226 High Holborn, London WC1V 7DZ, United Kingdom",51.517567,-0.120074,WC1V 7DZ
Costa Coffee,City of London,Costa Coffee,"275 Whitechapel Rd, London E1 1BY, United Kingdom",51.519375,-0.05977900000000000,E1 1BY
Costa Coffee,City of London,Costa Coffee,"39 Shelton St, London WC2H 9HJ, United Kingdom",51.51412700000000,-0.12465,WC2H 9HJ
Costa Coffee,City of London,Costa,"Kings Bench Walk, Temple, London EC4Y 7EL, United Kingdom",51.5129256,-0.1093112,EC4Y 7DE
Costa Coffee,City of London,Costa Coffee,"Kean House, London WC2B 6UN, United Kingdom",51.513611,-0.118056,WC2B 6UN
Costa Coffee,City of London,Costa Coffee,"Moorefield Eye Hospital, London EC1V 2PD, United Kingdom",51.52762,-0.08988,EC1V 2PD
Costa Coffee,City of London,Costa Coffee,"34 London Wall, London EC2M 5QX, United Kingdom",51.517445,-0.089124,EC2M 5QX
Costa Coffee,City of London,Costa Coffee,"Platform 2, Blackfriars Station, London EC4V 4DY, United Kingdom",51.511064,-0.103353,EC4V 4DY
Costa Coffee,City of London,Costa Coffee,"118 Westminster Bridge Rd, London SE1 7XE, United Kingdom",51.499076,-0.11244,SE1 7UR
Costa Coffee,City of London,Costa Coffee,"5 High Holborn, London WC1V 6DR, United Kingdom",51.518423,-0.111654,WC1V 6DR
Costa Coffee,City of London,Costa Coffee,"Bridge, Station, Approach Rd, London SE1 9SP, United Kingdom",51.5039624,-0.08540180000000000,SE1 3QX
Costa Coffee,City of London,Costa Coffee,"134-138 Borough High St, London SE1 1LB, United Kingdom",51.50253800000000,-0.092405,SE1 1LB
Costa Coffee,City of London,Costa Coffee,"Farringdon Station, 46 Cowcross St, London EC1M 6BY, United Kingdom",51.520036,-0.105221,EC1M 6BP
Costa Coffee,City of London,Costa Coffee,"15 Regent St., London SW1Y 4LR, United Kingdom",51.50873500000000,-0.134101,SW1Y 4LR
Costa Coffee,City of London,Costa Coffee,"86 Hatton Garden, London EC1N 8QQ, United Kingdom",51.519718,-0.108447,EC1N 8QQ
Costa Coffee,City of London,Costa Coffee,"Unit 3, 160 Blackfriars Rd, London SE1 8EZ, United Kingdom",51.501284,-0.104351,SE1 8EN
Costa Coffee,City of London,Costa Coffee,"37 Southampton St, London WC2E 7HG, United Kingdom",51.510712,-0.121901,WC2E 7HA
Costa Coffee,City of London,Costa Coffee,"St Thomas Hospital, Westminster Bridge Rd, London SE1 7EH, United Kingdom",51.497991,-0.118921,SE1 7EH
Costa Coffee,City of London,Costa Coffee,"79 Tottenham Ct Rd, London W1T 4TB, United Kingdom",51.5209654,-0.1348854,W1T 4TB
Costa Coffee,City of London,Costa Coffee,"42-48 The Cut, London SE1 8LP, United Kingdom",51.503423,-0.106688,SE1 8LP
Costa Coffee,City of London,Costa coffee,"137b Grays Inn Rd, London WC1X 8TU, United Kingdom",51.5243994,-0.1161787,WC1N 1DP
Costa Coffee,City of London,Costa Coffee,"ExCel, Royal Victoria Dock, London E16 1XL, United Kingdom",51.508208,0.026917,E16 1XL
Costa Coffee,City of London,Costa Coffee,"Opposite Pla Waterloo Station, Station Concourse, London SE1 7LY, United Kingdom",51.502063,-0.114709,SE1 7NN
Costa Coffee,City of London,Costa Coffee,"22-24 Leicester Square, London WC2H 7JY, United Kingdom",51.5105,-0.129314,WC2H 7JY
Costa Coffee,City of London,Costa Coffee,"Unit M1, West Side, London N1C 4AP, United Kingdom",51.531335,-0.124689,N1C 4AP
Costa Coffee,City of London,Costa Coffee,"11 Argyll St, London W1F 7TX, United Kingdom",51.514843,-0.140754,W1F 7TH
Costa Coffee,City of London,Costa Coffee,"4 Great Portland St, London W1W 8QJ, United Kingdom",51.515883,-0.140724,W1W 8QJ
Costa Coffee,City of London,Costa Coffee,"112 Southampton Row, London WC1B 4BL, United Kingdom",51.5205,-0.122636,WC1B 4BL
Costa Coffee,City of London,Costa Coffee,"104 New Oxford St, London WC1A 1HB, United Kingdom",51.51676,-0.128577,WC1A 1DG
Costa Coffee,City of London,Costa Coffee,"Odeon Cinema, Central Cross, 30 Tottenham Ct Rd, London W1T 1BX, United Kingdom",51.5185471,-0.132378,W1T 1BY
Costa Coffee,City of London,Costa Pronto,"Bridge, London Bridge Station, Station Approach, London RdLondonSE1 9SP, United Kingdom",51.5042625,-0.0848024,SE1 9SP
Costa Coffee,City of London,Costa Coffee,"Vauxhall Railway Station, Concourse, London SW8 1SS, United Kingdom",51.486114,-0.122795,SW8 1SS
Costa Coffee,City of London,Costa Coffee,"26 - 30 York Wy, London N1 9AA, United Kingdom",51.5319959,-0.1222403,N1 9AA
Costa Coffee,City of London,Costa Coffee,"17 Embankment Pl, London WC2N 6NN, United Kingdom",51.507261,-0.122895,WC2N 6NN
Costa Coffee,City of London,Costa Coffee,"556 Mile End Rd, Bow, London E3 4PL, United Kingdom",51.524606,-0.03532800000000000,E3 4PL
Costa Coffee,City of London,Costa Coffee,"Unit SU0017, The Arcade, Lower Ground, Floor E20 1EH, United Kingdom",51.5442,-0.0052,E20 1EQ
Costa Coffee,City of London,Costa Coffee,"14 Great Marlborough St, London W1F 7HP, United Kingdom",51.514568,-0.138887,W1F 7HP
Costa Coffee,City of London,Costa Coffee,"257-259 Grays Inn Rd, London WC1X 8QT, United Kingdom",51.529094,-0.120152,WC1X 8QT
Costa Coffee,City of London,Costa Coffee,"Unit 3 Kings Cross & St Pancra, Euston Rd., London N1 9AL, United Kingdom",51.530009,-0.124195,NW1 2SD
Costa Coffee,Barking and Dagenham,Costa Coffee,"62-64 Station Parade, Barking IG11 8EA, United Kingdom",51.53928880000000,0.0815414,IG11 8EA
Costa Coffee,Barking and Dagenham,Costa Coffee,"East, Drive Thru, Drive Thru, Unit 1C, London, Dagenham RM10 7FQ, United Kingdom",51.546207,0.167233,RM10 7TR
Costa Coffee,Barking and Dagenham,Costa Coffee,"Unit 9, Next, Gallions Reach Shopping Park, London E6 7ER, United Kingdom",51.51706000000000,0.08013000000000000,E6 7ER
Costa Coffee,Barking and Dagenham,Costa Coffee,"Costa Drive Thru, Beckton Triangle Retail Park, London E6 6LH, United Kingdom",51.5224096,0.0711576,E6 6LG
Costa Coffee,Barking and Dagenham,Costa Coffee Ilford 2,"24 Cranbrook Rd, Ilford IG1 4DL, United Kingdom",51.5593277,0.07045020000000000,IG1 4DL
Costa Coffee,Barking and Dagenham,Costa Coffee,"50 High St N, London E6 2HJ, United Kingdom",51.5345805,0.0534169,E6 2HJ
Costa Coffee,Barking and Dagenham,Costa Coffee,"Unit 2A, Goodmayes Retail Park, Romford RM6 4HX, United Kingdom",51.56777900000000,0.117017,RM6 4HX
Costa Coffee,Barnet,Costa Coffee,"118 High St, Chipping Barnet, Barnet EN5 5XQ, United Kingdom",51.654604,-0.201179,EN5
Costa Coffee,Barnet,Costa Coffee,"14 Western Parade, Great N Rd, New Barnet, Barnet EN5 1AD, United Kingdom",51.6457962,-0.1866333,EN5 1AD
Costa Coffee,Barnet,Costa Coffee,"282 E Barnet Rd, East Barnet Village, London EN4 8TD, United Kingdom",51.642518,-0.1632133,EN4 8RN
Costa Coffee,Barnet,Costa Coffee,"16 Station Parade, Barnet EN4 0DN, United Kingdom",51.648531,-0.147329,EN4 0DN
Costa Coffee,Barnet,Costa Coffee,"Medirest Services, General Hospital, Barnet EN5 3DJ, United Kingdom",51.65069,-0.21466,EN5 3DJ
Costa Coffee,Barnet,Costa Coffee,"Unit 2, Friern Bridge Retail Park, London N11 3PW, United Kingdom",51.6108,-0.143376,N11 3PW
Costa Coffee,Barnet,Costa Coffee,"1287 High Rd, London N20 9HS, United Kingdom",51.6309277,-0.1753933,N20 9HS
Costa Coffee,Barnet,Costa Coffee,"Unit 813 High Rd, London N12 8PR, United Kingdom",51.61650000000000,-0.177204,N12 8PR
Costa Coffee,Barnet,Costa Coffee,"Coppetts Centre, London N12 0SH, United Kingdom",51.607038,-0.15489,N12 0SH
Costa Coffee,Barnet,Costa Coffee,"356 Bowes Rd, Arnos Grove, London N11 1AN, United Kingdom",51.6162,-0.134482,N11 1AN
Costa Coffee,Barnet,Costa Coffee,"62-64 High Rd, London N2 5DU, United Kingdom",51.58895590000000,-0.1637388,N2 9PN
Costa Coffee,Barnet,Costa Coffee,"Unit 6E, Borehamwood Shopping Park, Borehamwood WD6 4PR, United Kingdom",51.656575,-0.277177,WD6 1BP
Costa Coffee,Barnet,Costa Coffee,"32 Ballards Ln, London N3 2BJ, United Kingdom",51.602338,-0.192098,N3 2HB
Costa Coffee,Bexley,Costa Coffee - Bexley,"14 Bexley High St, Bexley DA5 1AD, United Kingdom",51.44154590000000,0.147317,DA5 1AD
Costa Coffee,Brent,Costa Coffee,"Unit 8, Next, Brent Cross Retail Park, Brent Cross, London NW2 1LS, United Kingdom",51.5715324,-0.2247428,NW2 1LL
Costa Coffee,Brent,Costa Coffee,"Tilling Rd, Brent Cross, London NW2 1LP, United Kingdom",51.5745933,-0.2151239,NW2 1LZ
Costa Coffee,Brent,Costa Coffee,"Unit 6c, Staples Corner Retail Park, Brent Cross, London NW2 6LW, United Kingdom",51.569843,-0.230178,NW2 6LU
Costa Coffee,Brent,Costa Coffee,"291-293 Neasden Ln, Neasden, London NW10 1QR, United Kingdom",51.56009300000000,-0.252125,NW10 1QR
Costa Coffee,Brent,Costa Coffee,"Unit 1, Edition, 130 Colindale Ave, London NW9 4AX, United Kingdom",51.5944,-0.24993,NW9 4AX
Costa Coffee,Brent,Costa Coffee,"100 High St, London NW10 4SL, United Kingdom",51.53605050000000,-0.2453949,NW10 4SL
Costa Coffee,Brent,Costa Coffee,"Sainsbury's, Unit 4 Hyde Estate Rd, London NW9 6JX, United Kingdom",51.582073,-0.243989,NW9 6LP
Costa Coffee,Brent,Costa Coffee,"Unit 49, Wembley Park, Wembley HA9 0FD, United Kingdom",51.556807,-0.283032,HA9 0HP
Costa Coffee,Brent,Costa Coffee,"14 Central Circus, London NW4 3AS, United Kingdom",51.58310000000000,-0.226751,NW4 3AS
Costa Coffee,Brent,Costa Coffee,"173 Cricklewood Broadway, London NW2 3HY, United Kingdom",51.5565891,-0.215625,NW2 3HT
Costa Coffee,Brent,Costa Coffee,"19 Bridge Rd, Wembley Park, Wembley HA9 9AB, United Kingdom",51.564592,-0.277879,HA9 9AB
Costa Coffee,Brent,Costa Coffee,"219 Edgware Rd, London NW9 6LP, United Kingdom",51.5877,-0.252144,NW9 6LP
Costa Coffee,Brent,Brent South Shopping Park,"119 Brent Terrace, Brent Cross, London NW2 1LS, United Kingdom",51.5722679,-0.2246375,NW2 1LS
Costa Coffee,Brent,Costa Coffee,"7 Olympic Way, London HA9 0NP, United Kingdom",51.561087,-0.2791770000000000,HA9 0NP
Costa Coffee,Brent,Costa Coffee,"247 Preston Rd, Wembley, Harrow HA3 0PS, United Kingdom",51.571862,-0.294909,HA3 0PS
Costa Coffee,Brent,Costa Coffee,"Metropolitan Court, 40 High St, London NW10 2QD, United Kingdom",51.547542,-0.227383,NW10 2QD
Costa Coffee,Brent,Costa Coffee,"Costa Coffee, Place, Wembley HA9 6ES, United Kingdom",51.553478,-0.288728,HA9 6AQ
Costa Coffee,Brent,Costa Coffee,"Unit 4, Central, High Rd, Wembley HA9 7AJ, United Kingdom",51.552357,-0.296362,HA9 7AJ
Costa Coffee,Brent,Costa Coffee,"Drive Thru Alperton lane off, Western Ave, Perivale, Greenford UB6 8AA, United Kingdom",51.5322323,-0.3094825,UB6 8DH
Costa Coffee,Brent,Costa Coffee,"Kilburn Station, Shoot-Up Hill, London NW6 7QL, United Kingdom",51.5468959,-0.2042881,NW6 7QL
Costa Coffee,Brent,Costa Coffee,"203 W End Ln, London NW6 2LJ, United Kingdom",51.547814,-0.191188,NW6 2LJ
Costa Coffee,Brent,Costa Coffee,"The Burroughs, London NW4 4BT, United Kingdom",51.5897474,-0.2289878,NW4 4BD
Costa Coffee,Brent,Costa Coffee,"Unit 1, The Costume Store, Victoria Rd, North Acton, London W3 6UL, United Kingdom",51.523069,-0.259705,W3 6HU
Costa Coffee,Brent,Costa Coffee,"Sainsbury's, 2 Canal Way, London W10 5AA, United Kingdom",51.52631,-0.21727,W10 5AZ
Costa Coffee,Brent,Costa Coffee,"351 Harrow Rd, Maida Hill, London W9 3RA, United Kingdom",51.524078,-0.201567,W9 3RA
Costa Coffee,Brent,Costa Coffee,"388 Finchley Rd, London NW2 2HR, United Kingdom",51.56106340000000,-0.1969688,NW2 2HR
Costa Coffee,Brent,Costa Coffee,"Central Middlesex Hospital, Acton Ln, London NW10 7NS, United Kingdom",51.53153,-0.26873,NW10 7NS
Costa Coffee,Brent,Costa Coffee,"73 Kilburn High Rd, London NW6 6HY, United Kingdom",51.5375455,-0.1932414,NW6 6PR
Costa Coffee,Brent,Costa Express,"Petrol Filling Station, Honeypot Ln, London NW9 6RN, United Kingdom",51.5931335,-0.2857087,NW9 9DF
Costa Coffee,Brent,Costa Coffee,"51 Westbourne Grove, London W2 4UA, United Kingdom",51.51542,-0.190581,W2 4UA
Costa Coffee,Brent,Costa Coffee,"146-148 Burnt Oak Broadway, Burnt Oak, Edgware HA8 0AX, United Kingdom",51.60161,-0.2682305,HA8 0AX
Costa Coffee,Brent,Costa Coffee,"19 The Broadway, London NW7 3LN, United Kingdom",51.614248,-0.248652,NW7 3LN
Costa Coffee,Brent,Costa Coffee,"27 Temple Fortune Parade, London NW11 0QX, United Kingdom",51.583282,-0.199836,NW11 0QX
Costa Coffee,Brent,Costa Coffee,"624 Kingsbury Rd, Kingsbury Circle, London NW9 9HN, United Kingdom",51.5850731,-0.2793908,NW9 9HN
Costa Coffee,Bromley,Costa Coffee,"33-34 Market Square, Bromley BR1 1NF, United Kingdom",51.40564,0.015168,BR1 1NF
Costa Coffee,Bromley,Costa Coffee,"Unit 28, The Glades Shopping Centre, Bromley BR1 1DR, United Kingdom",51.4037,0.016433,BR1 1DD
Costa Coffee,Bromley,Costa Coffee,"147-151 Westmoreland Rd, Bromley BR2 0TZ, United Kingdom",51.392181,0.001099,BR2
Costa Coffee,Bromley,Costa Coffee,"51 Station Approach, Hayes, Bromley BR2 7EJ, United Kingdom",51.3762413,0.0112783,BR2 7EJ
Costa Coffee,Camden,Costa Coffee,"20 Chalk Farm Rd, Chalk Farm, London NW1 8AG, United Kingdom",51.54256000000000,-0.146532,NW1 8AG
Costa Coffee,Camden,Costa Coffee,"Units 1-2, 35 Camden Rd, London NW1 9LR, United Kingdom",51.541313,-0.139309,NW1 9LR
Costa Coffee,Camden,Costa Coffee,"181 Camden High St, London NW1 7JY, United Kingdom",51.53887600000000,-0.142407,NW1 0NE
Costa Coffee,Croydon,Costa Coffee,"129-131 N End, Croydon CR0 1TL, United Kingdom",51.376891,-0.102128,CR0 1TL
Costa Coffee,Croydon,Costa Coffee,"The Colonnades Leisure Park, Purley Way, Croydon CR0 4RQ, United Kingdom",51.355806,-0.115482,CR0 4RQ
Costa Coffee,Croydon,Costa Coffee,"Ground Floor, 11, Next, 19 N End, Croydon CR9 1RQ, United Kingdom",51.37396,-0.10223,CR0 1TB
Costa Coffee,Croydon,Costa Coffee,"1, Station Hall, Croydon CR0 1LF, United Kingdom",51.375021,-0.09299000000000000,CR0 1LF
Costa Coffee,Croydon,Costa Coffee Thornton Heath,"102 High St, Croydon CR7 8LF, United Kingdom",51.3989713,-0.0976556,CR7 8LF
Costa Coffee,Croydon,Costa Coffee,"Sainsbury's, Trafalgar Way, Croydon CR0 4XT, United Kingdom",51.37585,-0.11773,CR0 4XT
Costa Coffee,Croydon,Costa Coffee,"530 London Rd, Thornton Heath CR7 7YE, United Kingdom",51.38925,-0.1112,CR7 7YE
Costa Coffee,Croydon,Costa Coffee,"17 Central Parade, New Addington, Croydon CR0 0JB, United Kingdom",51.3420409,-0.0157792,CR0 0JD
Costa Coffee,Croydon,Costa Express,"87 Brighton Rd, South Croydon CR2 6EE, United Kingdom",51.3585317,-0.0974969,CR2 6EE
Costa Coffee,Croydon,Costa Coffee,"Croydon Rd, Elmers End, Beckenham BR3 4AA, United Kingdom",51.39652,-0.05013,BR3 4DW
Costa Coffee,Croydon,Costa Coffee,"1411-1413 London Rd, Norbury, London SW16 4AH, United Kingdom",51.408806,-0.122251,SW16 4AH
Costa Coffee,Croydon,Costa Coffee,"8 Purley Rd, Purley CR8 2HA, United Kingdom",51.336859,-0.1170409,CR8 2HA
Costa Coffee,Croydon,Costa Express,"174 Croydon Rd, Beddington, Wallington, Croydon CR0 4PJ, United Kingdom",51.3678586,-0.1314791,CR0 4PJ
Costa Coffee,Croydon,Costa Coffee,"251-253 Selhurst Rd, London SE25 6SX, United Kingdom",51.39818140000000,-0.0771993,SE25 6XP
Costa Coffee,Croydon,Costa Coffee,"25 Limpsfield Rd, South Croydon CR2 9LA, United Kingdom",51.334059,-0.076592,CR2 9LA
Costa Coffee,Croydon,Costa Coffee,"950 Brighton Rd, Purley CR8 2LP, United Kingdom",51.340003,-0.116005,CR8 2LP
Costa Coffee,Croydon,Costa Coffee,"194-202 High St, Beckenham BR3 1EN, United Kingdom",51.406799,-0.02828800000000000,BR3 1EN
Costa Coffee,Croydon,Costa Coffee,"172 Addington Rd, Selsdon, South Croydon CR2 8LB, United Kingdom",51.3437,-0.06180100000000000,CR2 8LB
Costa Coffee,Croydon,Costa Coffee,"Mall Cafe Unit CR0 1LP, United Kingdom",51.3769566,-0.1003644,CR0 1TY
Costa Coffee,Ealing,Costa Coffee,"The Broadway, London W5 2NU, United Kingdom",51.51490100000000,-0.301603,W5 2NU
Costa Coffee,Ealing,Costa Coffee,"92 S Ealing Rd, South Ealing, London W5 4QG, United Kingdom",51.5006847,-0.3067266,W5 4QG
Costa Coffee,Ealing,Costa Coffee,"70a The Broadway, London W13 0SY, United Kingdom",51.5103698,-0.3236606,W13 0SY
Costa Coffee,Ealing,Costa Coffee,"437a Uxbridge Rd, London W5 3NT, United Kingdom",51.50998,-0.28748,W5 3NT
Costa Coffee,Enfield,Costa Coffee,"Unit 8A, Enfield Retail Park, Enfield EN1 3RW, United Kingdom",51.65357600000000,-0.057318,EN1 1TH
Costa Coffee,Enfield,Costa Coffee,"Unit 1, NEXT, Enfield Retail Park, Enfield EN1 1TH, United Kingdom",51.65442000000000,-0.05900000000000000,EN1 1TH
Costa Coffee,Enfield,Costa Coffee,"163 Hertford Rd, Enfield EN3 5JG, United Kingdom",51.6579,-0.046995,EN3 5JG
Costa Coffee,Enfield,Costa Coffee,"26 Palace Gardens Shopping Cen EN2 6SN, United Kingdom",51.651112,-0.083898,EN2 6SN
Costa Coffee,Enfield,Costa Coffee,"288 High St, Ponders End, Enfield EN3 4DP, United Kingdom",51.64761,-0.04677,EN3 4HF
Costa Coffee,Greenwich,Costa Coffee,"Unit 3, Unit 3, London SE10 0PE, United Kingdom",51.50132200000000,0.005304,SE10 0EN
Costa Coffee,Greenwich,Costa Coffee,"Unit 3, 7 Lambarde Square, London SE10 9GB, United Kingdom",51.486112,0.009185000000000000,SE10 9GB
Costa Coffee,Greenwich,Costa Coffee,"9 Dreadnought Walk, London SE10 9FP, United Kingdom",51.482621,-0.015536,SE10 9EA
Costa Coffee,Greenwich,Costa Coffee,"Odeon Cinemas Ltd, Bugsby's Wy, London SE10 0QJ, United Kingdom",51.4909,0.01541,SE10 0QJ
Costa Coffee,Greenwich,Costa Coffee,"Unit C, 100 Blackheath Rd, London SE10 8DA, United Kingdom",51.4728483,-0.0174729,SE10 8DA
Costa Coffee,Greenwich,Costa Coffee,"Unit 8.0.8, ICON Outlet, The Millennium Dome Millennium Way, London SE10 0DX, United Kingdom",51.503276,0.002064,SE10 0DX
Costa Coffee,Greenwich,Costa Coffee,"395 Woolwich Rd, London SE7 7AJ, United Kingdom",51.487588,0.027557,SE7 7AJ
Costa Coffee,Greenwich,Costa Coffee,"Unit C, NEXT, 4 Brocklebank Rd, London SE7 7FR, United Kingdom",51.48878,0.02458,SE7 7SR
Costa Coffee,Greenwich,Costa Coffee,"Units A & B, Market House, 1 Giffin St, London SE8 4RJ, United Kingdom",51.47795,-0.025508,SE8 4RJ
Costa Coffee,Greenwich,Costa Coffee,"Unit 41, London SE13 7EP, United Kingdom",51.461855,-0.012037,SE13 7HB
Costa Coffee,Greenwich,Costa Coffee,"41 Tranquil Vale, Blackheath, London SE3 0BU, United Kingdom",51.466516,0.007582000000000000,SE3 0BU
Costa Coffee,Greenwich,Costa Coffee,"44-46 Greenwich Church St, London SE10 9BL, United Kingdom",51.4816261,-0.0099435,SE10 9BL
Costa Coffee,Hackney,Costa Coffee,"15 Amhurst Rd, London E8 1LL, United Kingdom",51.547513,-0.056192,E8 1LL
Costa Coffee,Hackney,Costa Coffee,"Gate 1, Chatters Food Court, Homerton Row, London E9 6SR, United Kingdom",51.5505,-0.04634,E9 6SR
Costa Coffee,Hackney,Costa Coffee,"130-133, Stoke Newington High St, London N16 0PJ, United Kingdom",51.560644,-0.074047,N16 0DE
Costa Coffee,Hackney,Costa Coffee,"Unit H, LEYTON MILLS, RP E10 5NH, United Kingdom",51.55557700000000,-0.008027,E10
Costa Coffee,Hackney,Costa Coffee,"554, 556 Roman Rd, Bow, London E3 5ES, United Kingdom",51.53281580000000,-0.0301754,E3 5ES
Costa Coffee,Hackney,Costa Coffee,"Unit 84, Broadway, London E15 1XQ, United Kingdom",51.5413767,0.0004321,E15 1XQ
Costa Coffee,Hackney,Costa Coffee,"251, 253 Seven Sisters Rd, Finsbury Park, London N4 2DD, United Kingdom",51.5644003,-0.1053693,N4 2DD
Costa Coffee,Hackney,Costa Coffee,"261 High Rd, South Tottenham, London N15 4RR, United Kingdom",51.5839769,-0.0725865,N15 4RR
Costa Coffee,Hackney,Costa Coffee,"301/305 Lower, Holloway Rd, London N5 1BU, United Kingdom",51.5532486,-0.1133801,N7 9DS
Costa Coffee,Hackney,Costa Coffee,"Unit E, London N15 4QD, United Kingdom",51.58757,-0.06335100000000000,N15 4QD
Costa Coffee,Hackney,Costa Coffee,"12 St James St, London E17 7PF, United Kingdom",51.5812207,-0.0334802,E17 7PF
Costa Coffee,Hackney,Costa Coffee,"Unit 4C, The Arena Shopping Pa, Finsbury Park, London N4 1ED, United Kingdom",51.576526,-0.097662,N4 1ED
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"Medirest Contract Catering, Fulham Palace Rd, London W6 8RF, United Kingdom",51.48709000000000,-0.22071,W6
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"Unit 24b, Broadway Shopping Cen, London W6 9YD, United Kingdom",51.491861,-0.223933,W6 9YD
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"TESCO, Kiosk, 180 Shepherds Bush Rd, London W6 7NL, United Kingdom",51.49763,-0.22399,W6 7PA
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"923 - 931 Fulham Rd., London SW6 5HY, United Kingdom",51.4724543,-0.2089362,SW6 5HY
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"Sainsbury's, 27 Townmead Rd, London SW6 2GD, United Kingdom",51.467382,-0.18718,SW6 2GD
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"Chelsea & Westminster Hospital, 369 Fulham Rd., London SW10 9NH, United Kingdom",51.48456600000000,-0.181896,SW10 0HH
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"186 Earls Ct Rd, London SW5 9QG, United Kingdom",51.493042,-0.1943976,SW5 9QG
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"270-272 Old Brompton Rd, London SW5 9HR, United Kingdom",51.489,-0.192101,SW5 9HR
Costa Coffee,Hammersmith and Fulham,Costa Coffee,"44, Kings Mall, King St, London W6 0PZ, United Kingdom",51.4931,-0.227843,W6 0PZ
Costa Coffee,Haringey,Costa Coffee,"349 Green Lanes, London N13 4JG, United Kingdom",51.6189,-0.107786,N13 4JG
Costa Coffee,Haringey,Costa Coffee,"1, London N8 0QY, United Kingdom",51.590483,-0.103713,N8 0QY
Costa Coffee,Haringey,Costa Coffee,"12 High Rd, London N22 6DS, United Kingdom",51.5945512,-0.1086469,N22 6YQ
Costa Coffee,Haringey,Costa Coffee,"Unit 29, London N22 6YQ, United Kingdom",51.59457,-0.10931,N22 6YQ
Costa Coffee,Haringey,Costa Coffee,"549 High Rd, London N17 6SB, United Kingdom",51.593,-0.069904,N17 6QA
Costa Coffee,Haringey,Costa Coffee,"Lon, Underground Stn N22 8HH, United Kingdom",51.59744,-0.10976,N22 8HH
Costa Coffee,Haringey,Costa Coffee,"Costa Coffee Kiosk Tottenham Hale Station, Station Rd, London N17 9LR, United Kingdom",51.5886009,-0.0599732,N17 9FD
Costa Coffee,Haringey,Costa Coffee,"Unit 1 Fore St Ave, London N18 2SL, United Kingdom",51.6113913,-0.0649592,N18 2FE
Costa Coffee,Haringey,Costa Coffee,"1 The Broadway, London N8 8DU, United Kingdom",51.578863,-0.12409,N8 8DU
Costa Coffee,Haringey,Costa Coffee,"Unit 4, North Mall, London N9 0EJ, United Kingdom",51.6248,-0.057382,N9 0EJ
Costa Coffee,Haringey,Costa Coffee,"North Middlesex Hospital, Sterling Way, London N18 1QX, United Kingdom",51.6131192,-0.073574,N18 1QX
Costa Coffee,Haringey,Costa Coffee,"35 Junction Rd, Archway, London N19 5QT, United Kingdom",51.5645775,-0.1347978,N19 5QT
Costa Coffee,Haringey,Costa Coffee,"376 Muswell Hill, London N10 1DJ, United Kingdom",51.59150900000000,-0.142437,N10 1DJ
Costa Coffee,Haringey,Costa Express,"A406, London N12 0SH, United Kingdom",51.607834,-0.030309,E4 8TX
Costa Coffee,Haringey,Costa Coffee,"11, 13 Golders Green Rd, London NW11 8HB, United Kingdom",51.57176,-0.19609,NW11 8DY
Costa Coffee,Haringey,Costa Coffee,"421 Green Lanes, Harringay Ladder, London N4 1EY, United Kingdom",51.5785919,-0.0991402,N4 1EY
Costa Coffee,Harrow,Costa Coffee,"76-80 St. Anns Rd, Harrow HA1 1JX, United Kingdom",51.581593,-0.337109,HA1 1JX
Costa Coffee,Harrow,Costa Coffee,"2, Tesco, Harrow HA1 2TU, United Kingdom",51.58619000000000,-0.33335,HA1 2TR
