"Timesheet Date","Annual Salary","Location Name","Timesheet Total Time","Timesheet Number Cost","Annual Salaried Shift Cost","Is Leave"
"2025-10-20","","Borough","6.98","96.673","0","false"
"2025-10-20","","Covent Garden","8.07","103.6995","0","false"
"2025-10-20","","Covent Garden","8.62","119.387","0","false"
"2025-10-20","","Covent Garden","7.73","107.0605","0","false"
"2025-10-20","","Covent Garden","6.72","86.352","0","false"
"2025-10-20","","Covent Garden","8.27","119.915","0","false"
"2025-10-20","","Covent Garden","8.02","103.057","0","false"
"2025-10-20","£34,000.00","Selfridges","7.5","0","122.59615384615385","false"
"2025-10-20","£29,000.00","Selfridges","6.47","0","90.20673076923077","false"
"2025-10-20","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-19","","Borough","6.9","88.665","0","true"
"2025-10-19","","Borough","8.18","113.293","0","false"
"2025-10-19","","Borough","7.07","90.8495","0","false"
"2025-10-19","","Spitalfields","8","102.8","0","true"
"2025-10-19","","Spitalfields","7.97","102.4145","0","false"
"2025-10-19","","Spitalfields","6.98","96.673","0","false"
"2025-10-19","£29,000.00","Borough","5.2","0","72.50000000000001","false"
"2025-10-19","","Selfridges","6.43","89.0555","0","false"
"2025-10-19","","Spitalfields","6.25","86.5625","0","false"
"2025-10-19","","Spitalfields","7.65","98.3025","0","false"
"2025-10-19","","Spitalfields","6.78","93.903","0","false"
"2025-10-19","","Spitalfields","6.22","79.927","0","false"
"2025-10-19","","Borough","8.95","123.9575","0","false"
"2025-10-19","","Borough","6.9","95.565","0","false"
"2025-10-19","","Borough","6.8","94.18","0","false"
"2025-10-19","","Selfridges","7.25","100.4125","0","false"
"2025-10-19","","Selfridges","6.72","86.352","0","false"
"2025-10-19","","Canary Wharf","4","51.4","0","false"
"2025-10-19","","Covent Garden","8.03","103.1855","0","false"
"2025-10-19","","Covent Garden","8.12","114.492","0","false"
"2025-10-19","","Covent Garden","8.05","103.4425","0","false"
"2025-10-19","","Covent Garden","6.33","81.3405","0","false"
"2025-10-19","","Covent Garden","7.5","96.375","0","false"
"2025-10-19","","Covent Garden","5.5","76.175","0","false"
"2025-10-19","","Covent Garden","5.58","77.283","0","false"
"2025-10-19","£29,000.00","Selfridges","7.1","0","98.99038461538461","false"
"2025-10-18","£29,000.00","Borough","7.18","0","100.10576923076924","false"
"2025-10-18","","Borough","7.5","105.75","0","false"
"2025-10-18","","Borough","8.1","112.185","0","false"
"2025-10-18","","Borough","8.67","120.0795","0","false"
"2025-10-18","","Borough","6.6","84.81","0","false"
"2025-10-18","","Borough","6.75","93.4875","0","false"
"2025-10-18","","Spitalfields","8.17","115.197","0","false"
"2025-10-18","","Spitalfields","8.85","122.5725","0","false"
"2025-10-18","","Spitalfields","7.1","98.335","0","false"
"2025-10-18","","Spitalfields","7.97","102.4145","0","false"
"2025-10-18","","Spitalfields","7.78","99.973","0","false"
"2025-10-18","","Spitalfields","7.5","96.375","0","false"
"2025-10-18","","Spitalfields","6.08","78.128","0","false"
"2025-10-18","","Spitalfields","7","96.95","0","false"
"2025-10-18","","Spitalfields","8.75","121.1875","0","false"
"2025-10-18","","Selfridges","8.13","112.6005","0","false"
"2025-10-18","","Selfridges","6.57","90.9945","0","false"
"2025-10-18","","Selfridges","8.55","118.4175","0","false"
"2025-10-18","","Selfridges","8.07","103.6995","0","false"
"2025-10-18","","Selfridges","7.55","97.0175","0","false"
"2025-10-18","","Selfridges","8.33","115.3705","0","false"
"2025-10-18","","Selfridges","6.55","90.7175","0","false"
"2025-10-18","","Selfridges","2.25","31.1625","0","false"
"2025-10-18","","Selfridges","8","110.8","0","false"
"2025-10-18","","Canary Wharf","5.75","73.8875","0","false"
"2025-10-18","","Covent Garden","8.12","117.74","0","false"
"2025-10-18","","Covent Garden","8.35","115.6475","0","false"
"2025-10-18","","Covent Garden","8.03","103.1855","0","false"
"2025-10-18","","Covent Garden","8.27","106.2695","0","false"
"2025-10-18","","Covent Garden","7.43","102.9055","0","false"
"2025-10-18","","Covent Garden","7.83","108.4455","0","false"
"2025-10-18","£34,000.00","Selfridges","6.55","0","107.0673076923077","false"
"2025-10-17","£29,000.00","Spitalfields","8","0","111.53846153846155","true"
"2025-10-17","","Covent Garden","7.5","103.875","0","true"
"2025-10-17","£28,808.00","JENKI CPU","7.87","0","108.9995","false"
"2025-10-17","£28,808.00","JENKI CPU","7.83","0","108.4455","false"
"2025-10-17","£27,560.00","JENKI CPU","7.6","0","100.69999999999999","false"
"2025-10-17","","Selfridges","6.18","85.593","0","false"
"2025-10-17","","Selfridges","7.43","104.763","0","false"
"2025-10-17","","Borough","6.8","95.88","0","false"
"2025-10-17","","Borough","6.32","87.532","0","false"
"2025-10-17","","Borough","7.08","98.058","0","false"
"2025-10-17","","Borough","7.62","105.537","0","false"
"2025-10-17","","Borough","8.02","103.057","0","false"
"2025-10-17","","Borough","6.72","86.352","0","false"
"2025-10-17","","Spitalfields","8.5","119.85","0","false"
"2025-10-17","","Spitalfields","8.25","106.0125","0","false"
"2025-10-17","","Spitalfields","6.08","78.128","0","false"
"2025-10-17","","Spitalfields","8.52","118.002","0","false"
"2025-10-17","","Spitalfields","8.37","107.5545","0","false"
"2025-10-17","","Spitalfields","6.37","88.2245","0","false"
"2025-10-17","","Spitalfields","8.05","103.4425","0","false"
"2025-10-17","","Selfridges","8","102.8","0","false"
"2025-10-17","","Selfridges","8.23","105.7555","0","false"
"2025-10-17","","Selfridges","7.2","99.72","0","false"
"2025-10-17","","Selfridges","6.25","80.3125","0","false"
"2025-10-17","","Spitalfields","4.75","65.7875","0","false"
"2025-10-17","","Selfridges","6.25","86.5625","0","false"
"2025-10-17","","Canary Wharf","5.08","65.278","0","false"
"2025-10-17","","Canary Wharf","8.08","103.828","0","false"
"2025-10-17","","Covent Garden","8.07","103.6995","0","false"
"2025-10-17","","Covent Garden","8.6","110.51","0","false"
"2025-10-17","","Covent Garden","7.55","97.0175","0","false"
"2025-10-17","","Covent Garden","8.08","103.828","0","false"
"2025-10-17","","Covent Garden","6.5","90.025","0","false"
"2025-10-17","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-17","£34,000.00","Selfridges","7.15","0","116.87500000000001","false"
"2025-10-16","£29,000.00","Spitalfields","8","0","111.53846153846155","true"
"2025-10-16","","Covent Garden","7.5","103.875","0","true"
"2025-10-16","","Selfridges","6.52","90.302","0","false"
"2025-10-16","","Selfridges","7.25","93.1625","0","false"
"2025-10-16","","Selfridges","6.07","77.9995","0","false"
"2025-10-16","","Selfridges","7.23","100.1355","0","false"
"2025-10-16","","Selfridges","4.62","63.987","0","false"
"2025-10-16","£28,808.00","JENKI CPU","7.87","0","108.9995","false"
"2025-10-16","£28,808.00","JENKI CPU","7.95","0","110.1075","false"
"2025-10-16","£27,560.00","JENKI CPU","7.83","0","103.7475","false"
"2025-10-16","","JENKI CPU","7.92","109.692","0","false"
"2025-10-16","","Selfridges","9.05","116.2925","0","false"
"2025-10-16","","Selfridges","7.2","101.52","0","false"
"2025-10-16","","Selfridges","4","56.4","0","false"
"2025-10-16","","Borough","7.05","97.6425","0","false"
"2025-10-16","","Borough","7.75","99.5875","0","false"
"2025-10-16","","Borough","7.83","108.4455","0","false"
"2025-10-16","","Borough","6.02","83.377","0","false"
"2025-10-16","","Borough","8","112.8","0","false"
"2025-10-16","","Spitalfields","8.25","116.325","0","false"
"2025-10-16","","Spitalfields","7.5","103.875","0","false"
"2025-10-16","","Spitalfields","6.22","79.927","0","false"
"2025-10-16","","Spitalfields","8.6","110.51","0","false"
"2025-10-16","","Spitalfields","8.52","109.482","0","false"
"2025-10-16","","Spitalfields","6.32","81.212","0","false"
"2025-10-16","","Spitalfields","9.12","117.192","0","false"
"2025-10-16","","Canary Wharf","4","51.4","0","false"
"2025-10-16","","Canary Wharf","6.5","83.525","0","false"
"2025-10-16","","Covent Garden","8","112.8","0","false"
"2025-10-16","","Covent Garden","8","116","0","false"
"2025-10-16","","Covent Garden","7.5","96.375","0","false"
"2025-10-16","","Covent Garden","8.53","109.6105","0","false"
"2025-10-16","","Covent Garden","7.63","105.6755","0","false"
"2025-10-16","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-16","£34,000.00","Selfridges","9","0","147.1153846153846","false"
"2025-10-16","£29,000.00","Selfridges","7.23","0","100.80288461538463","false"
"2025-10-16","","Spitalfields","8","110.8","0","true"
"2025-10-15","£29,000.00","Spitalfields","8","0","111.53846153846155","true"
"2025-10-15","","Covent Garden","7.5","103.875","0","true"
"2025-10-15","£28,808.00","JENKI CPU","8","0","110.8","false"
"2025-10-15","£28,808.00","JENKI CPU","8.05","0","111.4925","false"
"2025-10-15","£27,560.00","JENKI CPU","7.93","0","105.07249999999999","false"
"2025-10-15","","JENKI CPU","8.1","112.185","0","false"
"2025-10-15","","Selfridges","6.2","79.67","0","false"
"2025-10-15","","Selfridges","8.03","111.2155","0","false"
"2025-10-15","","Selfridges","2.9","40.165","0","false"
"2025-10-15","","Selfridges","7.93","109.8305","0","false"
"2025-10-15","","Selfridges","6.25","80.3125","0","false"
"2025-10-15","","Spitalfields","4.75","65.7875","0","false"
"2025-10-15","","Selfridges","7.37","103.917","0","false"
"2025-10-15","","Selfridges","7.25","100.4125","0","false"
"2025-10-15","","Selfridges","7.55","104.5675","0","false"
"2025-10-15","£29,000.00","Borough","7.5","0","104.56730769230771","false"
"2025-10-15","","Borough","6.87","96.867","0","false"
"2025-10-15","","Borough","8.22","113.847","0","false"
"2025-10-15","","Borough","8.52","109.482","0","false"
"2025-10-15","","Borough","6.7","92.795","0","false"
"2025-10-15","","Spitalfields","6.02","83.377","0","false"
"2025-10-15","","Spitalfields","6.73","86.4805","0","false"
"2025-10-15","","Spitalfields","7.97","102.4145","0","false"
"2025-10-15","","Spitalfields","8.82","113.337","0","false"
"2025-10-15","","Spitalfields","7.85","108.7225","0","false"
"2025-10-15","","Spitalfields","7.78","99.973","0","false"
"2025-10-15","","Spitalfields","6.23","80.0555","0","false"
"2025-10-15","","Canary Wharf","5","64.25","0","false"
"2025-10-15","","Canary Wharf","5.83","74.9155","0","false"
"2025-10-15","","Covent Garden","6.57","84.4245","0","false"
"2025-10-15","","Covent Garden","8.55","109.8675","0","false"
"2025-10-15","","Covent Garden","8.58","120.978","0","false"
"2025-10-15","","Covent Garden","8.23","119.335","0","false"
"2025-10-15","","Covent Garden","8.03","103.1855","0","false"
"2025-10-15","","Covent Garden","7.5","103.875","0","false"
"2025-10-15","","Covent Garden","8.12","112.462","0","false"
"2025-10-15","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-15","£34,000.00","Selfridges","8.88","0","145.15384615384616","false"
"2025-10-15","£29,000.00","Selfridges","7.57","0","105.54326923076924","false"
"2025-10-14","£29,000.00","Spitalfields","8","0","111.53846153846155","true"
"2025-10-14","","Covent Garden","7.5","103.875","0","true"
"2025-10-14","£28,808.00","JENKI CPU","8.15","0","112.8775","false"
"2025-10-14","£28,808.00","JENKI CPU","8.1","0","112.18499999999999","false"
"2025-10-14","£27,560.00","JENKI CPU","7.92","0","104.94","false"
"2025-10-14","","Covent Garden","8.72","112.052","0","false"
"2025-10-14","","Covent Garden","7.65","98.3025","0","false"
"2025-10-14","","Covent Garden","7.65","107.865","0","false"
"2025-10-14","","Covent Garden","8.08","117.16","0","false"
"2025-10-14","","Covent Garden","7.07","97.9195","0","false"
"2025-10-14","","Selfridges","6.13","86.433","0","false"
"2025-10-14","","Selfridges","7.08","98.058","0","false"
"2025-10-14","","Selfridges","8.22","113.847","0","false"
"2025-10-14","","Selfridges","7.07","97.9195","0","false"
"2025-10-14","","Selfridges","4.85","67.1725","0","false"
"2025-10-14","","Selfridges","4.53","62.7405","0","false"
"2025-10-14","","Selfridges","7.72","99.202","0","false"
"2025-10-14","","Borough","6.93","97.713","0","false"
"2025-10-14","","Borough","6.13","78.7705","0","false"
"2025-10-14","","Borough","7.5","96.375","0","false"
"2025-10-14","","Borough","7.98","110.523","0","false"
"2025-10-14","","Borough","6.92","95.842","0","false"
"2025-10-14","","Borough","6.8","94.18","0","false"
"2025-10-14","","Spitalfields","8.13","112.6005","0","false"
"2025-10-14","","Spitalfields","5.7","73.245","0","false"
"2025-10-14","","Spitalfields","8.53","109.6105","0","false"
"2025-10-14","","Spitalfields","8.28","114.678","0","false"
"2025-10-14","","Spitalfields","8.3","106.655","0","false"
"2025-10-14","","Spitalfields","7.82","100.487","0","false"
"2025-10-14","","Spitalfields","6.25","80.3125","0","false"
"2025-10-14","","Canary Wharf","4","51.4","0","false"
"2025-10-14","","Canary Wharf","6.5","83.525","0","false"
"2025-10-14","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-14","£34,000.00","Selfridges","7.8","0","127.5","false"
"2025-10-14","£29,000.00","Selfridges","8.07","0","112.5144230769231","false"
"2025-10-14","","Spitalfields","8","110.8","0","true"
"2025-10-13","£29,000.00","Spitalfields","8","0","111.53846153846155","true"
"2025-10-13","","Selfridges","8","112.8","0","true"
"2025-10-13","","Covent Garden","7.5","103.875","0","true"
"2025-10-13","£27,560.00","JENKI CPU","7.92","0","104.94","false"
"2025-10-13","£32,000.00","JENKI CPU","11.67","0","179.53846153846152","false"
"2025-10-13","","JENKI CPU","8.47","117.3095","0","false"
"2025-10-13","£28,808.00","JENKI CPU","8.02","0","111.077","false"
"2025-10-13","£28,808.00","JENKI CPU","8.3","0","114.95500000000001","false"
"2025-10-13","","Selfridges","7.25","100.4125","0","false"
"2025-10-13","","Selfridges","7.48","103.598","0","false"
"2025-10-13","","Selfridges","8.17","113.1545","0","false"
"2025-10-13","","Selfridges","8.05","111.4925","0","false"
"2025-10-13","","Selfridges","7.92","101.772","0","false"
"2025-10-13","","Selfridges","7.57","104.8445","0","false"
"2025-10-13","","Spitalfields","4.75","65.7875","0","false"
"2025-10-13","","Covent Garden","6.93","89.0505","0","false"
"2025-10-13","","Covent Garden","8.02","103.057","0","false"
"2025-10-13","","Covent Garden","8","112.8","0","false"
"2025-10-13","","Covent Garden","8.27","119.915","0","false"
"2025-10-13","","Covent Garden","8.75","121.1875","0","false"
"2025-10-13","","Covent Garden","7.82","108.307","0","false"
"2025-10-13","£29,000.00","Borough","8","0","111.53846153846155","false"
"2025-10-13","","Borough","8.17","113.1545","0","false"
"2025-10-13","","Borough","7.05","97.6425","0","false"
"2025-10-13","","Borough","8.62","119.387","0","false"
"2025-10-13","","Borough","7.77","107.6145","0","false"
"2025-10-13","","Borough","6.72","86.352","0","false"
"2025-10-13","","Spitalfields","6.07","85.587","0","false"
"2025-10-13","","Spitalfields","8.07","103.6995","0","false"
"2025-10-13","","Spitalfields","8.5","109.225","0","false"
"2025-10-13","","Spitalfields","8.57","118.6945","0","false"
"2025-10-13","","Spitalfields","7.68","98.688","0","false"
"2025-10-13","","Spitalfields","6.53","83.9105","0","false"
"2025-10-13","","Canary Wharf","5","64.25","0","false"
"2025-10-13","","Canary Wharf","8","102.8","0","false"
"2025-10-13","","Canary Wharf","5.9","75.815","0","false"
"2025-10-13","£33,000.00","Covent Garden","8","0","126.92307692307693","false"
"2025-10-13","£29,000.00","Selfridges","6.22","0","86.72115384615385","false"
"2025-10-12","","Selfridges","8","112.8","0","true"
"2025-10-12","","Canary Wharf","7.5","96.375","0","true"
"2025-10-12","","Canary Wharf","6","77.1","0","false"
"2025-10-12","","Selfridges","6.63","91.8255","0","false"
"2025-10-12","","Selfridges","6.6","91.41","0","false"
"2025-10-12","","Selfridges","7.33","101.5205","0","false"
"2025-10-12","","Spitalfields","8.62","119.387","0","false"
"2025-10-12","","Spitalfields","8.93","123.6805","0","false"
"2025-10-12","","Spitalfields","7.08","90.978","0","false"
"2025-10-12","","Spitalfields","6.25","86.5625","0","false"
"2025-10-12","","Spitalfields","6.55","90.7175","0","false"
"2025-10-12","","Spitalfields","7.48","96.118","0","false"
"2025-10-12","","Spitalfields","5.88","82.908","0","false"
"2025-10-12","£29,000.00","Spitalfields","6.58","0","91.74038461538463","false"
"2025-10-12","","Canary Wharf","6.17","79.2845","0","false"
"2025-10-12","","Borough","5.17","72.897","0","false"
"2025-10-12","","Borough","8.22","105.627","0","false"
"2025-10-12","","Borough","8.75","121.1875","0","false"
"2025-10-12","","Borough","7.92","109.692","0","false"
"2025-10-12","","Borough","6.75","86.7375","0","false"
